Filename,Segment label,Beginning,End,H1-H2,H1-A1,H1-A2,H1-A3,H1-H2,H1-A1,H1-A2,H1-A3,H1-H2,H1-A1,H1-A2,H1-A3
F4_5_Non,d,1.105,1.165,15.22284727,17.2253366,48.58243489,47.75892097,17.71181624,17.71181624,41.32446539,26.02147243,3.890898391,3.890898391,28.43840541,31.22357219
F4_5_Non,ian3,1.165,1.295,0,0,0,0,0,0,0,0,0,0,0,0
F4_5_Non,sil,1.295,1.408,0,0,0,0,0,0,0,0,0,0,0,0
F4_6_Def,sil,0,0.085729065,0,0,0,0,0,0,0,0,0,0,0,0
F4_6_Def,d,0.085729065,0.115,0,0,0,0,-16.87287508,-16.87287508,3.571260563,5.30364458,7.521300156,7.521300156,25.27741568,34.88234707
F4_6_Def,an4,0.115,0.185,7.797248909,6.48782172,24.98890747,39.08937326,14.16325669,20.06756114,18.05852108,50.56791661,15.28884999,5.874890667,25.56133423,46.79550716
F4_6_Def,wo,0.185,0.275,13.47386264,19.31267626,48.41291721,51.33964711,11.53914344,11.70758186,49.41750227,60.62777299,11.25623116,18.32068974,49.87959308,49.83888979
F4_6_Def,b,0.275,0.335,13.52895761,5.628650869,50.39552164,51.22424794,24.73781096,39.45319766,47.1802259,52.79481269,7.761423777,17.49607252,31.35703106,50.17284436
F4_6_Def,u,0.335,0.365,3.421672034,3.421672034,23.04214841,35.43186082,2.864499669,2.864499669,29.73173197,34.38747407,1.97736538,1.97736538,35.87113083,35.06115376
F4_6_Def,t,0.365,0.415,4.91785214,18.49579995,15.49040735,26.17997869,-15.92482399,6.326131223,-1.441617005,-0.967778186,15.14597804,8.155930148,17.91068669,22.47647304
F4_6_Def,ai,0.415,0.515,17.50290338,11.13992048,22.09498805,31.36625374,16.05822338,12.28146399,20.29197238,35.9832564,11.68567083,9.875720535,26.30982717,30.80991004
F4_6_Def,m,0.515,0.585,12.44274957,12.44274957,41.18652168,45.22738841,13.20251985,27.79625014,47.54948496,47.21793642,11.12841965,11.12841965,33.58174301,41.50896131
F4_6_Def,ing2,0.585,0.685,9.774201072,10.20354559,34.10034381,45.07432765,9.325495993,11.94888208,39.17002535,43.58703753,9.965910919,32.34497867,38.32004093,41.20734697
F4_6_Def,b,0.685,0.715,19.67197261,0,37.16426838,37.45205107,12.42489253,8.555511875,20.27027835,27.92014351,12.12463287,16.24075189,28.45020513,37.63230745
F4_6_Def,ai,0.715,0.845,14.1916262,8.94743272,24.11580149,22.97138695,12.71406861,9.465186063,21.47748538,25.42698435,10.80196295,20.99481073,28.24270663,41.32523982
F4_6_Def,q,0.845,0.945,14.82347679,4.298231843,15.98301319,18.64048292,3.073407098,3.581257077,0.582403337,-5.523657764,17.52815003,17.80240134,15.00838823,19.50011067
F4_6_Def,i,0.945,0.975,8.965333738,7.544728556,29.6619949,37.04203708,8.653564042,7.740985771,28.11508417,29.70707933,10.08362209,0.923808089,41.17883906,30.37439971
F4_6_Def,z,0.975,1.045,16.09214149,0.763566238,35.38428649,29.94447108,-5.861707751,-3.820979888,-10.26146271,0.867260126,5.216270051,8.853772503,26.55716353,51.08884511
F4_6_Def,ong,1.045,1.165,6.832170168,29.51845071,14.47792144,41.10983661,12.72100194,15.6039028,22.21069937,45.6127751,17.13812897,0.137480043,25.07836415,51.0190055
F4_6_Def,d,1.165,1.215,21.16778142,0.580641902,45.38388284,50.98928457,13.96590913,12.85427193,30.52219179,34.44388025,8.39499273,20.13518491,26.29535954,24.68966798
F4_6_Def,i1,1.215,1.495,7.880479101,7.880479101,37.99559205,36.52554125,4.538460699,4.538460699,30.89792878,30.89792878,10.72764531,16.02649411,27.12720267,35.7234091
F4_6_Def,yuan2,1.495,1.575,10.48832471,15.43191832,32.08453851,39.26411032,9.610278741,19.71106051,38.16131778,43.37565511,13.10236453,13.10236453,38.70896269,50.08570544
F4_6_Def,l,1.575,1.615,16.64874805,27.44671542,38.48259103,31.37442684,8.371335857,13.95195283,19.49589605,17.69074432,14.87224558,20.41560878,37.02645551,37.11069769
F4_6_Def,i3,1.615,1.775,9.448581186,9.448581186,32.68704683,34.8957323,4.321081199,4.321081199,30.74534379,30.74534379,11.16789535,15.47482542,35.63566739,37.26867382
F4_6_Def,sil,1.775,1.864,0,0,0,0,0,0,0,0,0,0,0,0
F4_6_Non,sil,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0
F4_6_Non,d,0.055,0.115,0,0,0,0,0,0,0,0,-1.856551961,1.28636622,17.04291928,27.58699338
F4_6_Non,an4,0.115,0.175,2.033180333,-4.099647855,6.526003433,27.31983221,3.887805763,-1.235674417,13.26769123,27.39793821,3.017787324,-0.95752209,7.356627461,28.93229981
F4_6_Non,wo,0.175,0.295,3.15077289,2.921479067,8.991950565,34.71731566,3.201779265,-0.953172083,3.821203338,41.07892543,6.008979687,7.041416318,16.3979523,46.65878317
F4_6_Non,b,0.295,0.375,14.48164544,2.067187233,33.10808768,48.9640048,13.96414461,23.70998825,46.19341751,49.46853491,3.357212552,14.87268113,34.77493169,40.04417369
F4_6_Non,u,0.375,0.435,-2.798762469,-2.798762469,7.021268448,38.45027799,-3.98891271,-3.98891271,12.39910517,42.10265607,4.293367472,4.293367472,24.93948046,43.12061068
F4_6_Non,t,0.435,0.465,11.12219661,4.34832586,24.74458451,38.72921564,17.73694535,3.563260663,28.82170938,35.20759512,12.74606596,13.5565095,21.63604565,35.99917825
F4_6_Non,ai,0.465,0.605,10.99332607,10.10593168,20.69158976,35.91203956,7.287762704,1.257537571,11.03951722,22.68589249,6.723980296,31.7499406,28.77393916,39.88835171
F4_6_Non,m,0.605,0.665,6.444477406,6.444477406,39.12737395,54.48065176,11.0669786,33.45452679,40.6539796,53.60088318,10.38653763,14.37385963,37.34542429,37.34542429
F4_6_Non,ing2,0.665,0.745,9.066017872,29.08477036,29.63299136,29.93220144,8.012584412,22.70228973,37.26312977,38.58915114,10.78116527,17.19756917,40.77400572,43.96700647
F4_6_Non,b,0.745,0.785,12.60071574,11.18781086,35.90181151,50.81175359,5.434956147,9.52936152,25.08849191,34.90742681,3.722252002,2.276728339,17.96622572,32.40463987
F4_6_Non,ai,0.785,0.895,3.403522566,-2.710473664,13.95499624,24.67228521,4.083609129,-3.771193409,5.289639656,17.51385661,4.590872891,5.495653564,26.37817497,38.02121856
F4_6_Non,j,0.895,0.965,15.87341219,7.426945177,25.31965713,30.01018035,12.22250966,5.034049643,8.926731412,7.832202732,7.494634983,8.31905799,26.27031798,25.22156821
F4_6_Non,i1,0.965,1.005,1.339972662,1.339972662,26.63987697,33.73618486,3.283432042,4.817048718,36.18349794,35.32725485,8.102705165,14.82910682,32.96488232,37.85574481
F4_6_Non,z,1.005,1.065,13.73320588,2.32637721,36.16266214,42.06844912,12.52219272,33.38540313,26.29687957,35.44370213,0.172981927,0.172981927,22.04699275,43.74271066
F4_6_Non,ong,1.065,1.145,-1.426037508,5.960802885,9.810815913,34.42401817,1.206850725,1.206850725,13.34675443,36.61802188,7.82382857,15.13476811,42.99259345,46.25904835
F4_6_Non,d,1.145,1.175,7.442164076,10.76501313,37.19671833,47.9024502,2.587257357,2.587257357,25.73456404,42.00526916,2.417886541,7.852892522,24.72527729,32.06101285
F4_6_Non,e,1.175,1.225,2.03045435,5.973989753,29.56869593,27.0317628,1.589578036,10.89933324,24.42463021,29.35698209,2.755741405,2.755741405,24.13815714,28.17276866
F4_6_Non,yuan2,1.225,1.485,2.952543612,2.952543612,34.9442336,34.42331092,1.541628654,10.83512575,20.90384194,23.59850137,4.329856941,7.007526353,28.75664165,32.86203157
F4_6_Non,l,1.485,1.595,8.06569435,8.06569435,31.45691293,43.61567598,-1.381828961,-1.381828961,23.66505273,25.96632103,0.414616819,0.414616819,23.12216088,27.29389692
F4_6_Non,i3,1.595,1.765,-2.164963856,-2.164963856,18.07616529,22.5422884,0,0,0,0,0,0,0,0
F4_6_Non,sil,1.765,1.787,0,0,0,0,0,0,0,0,0,0,0,0
F4_7_Def,sil,0,0.085014135,0,0,0,0,0,0,0,0,0,0,0,0
F4_7_Def,d,0.085014135,0.115,0,0,0,0,0,0,0,0,0,0,0,0
F4_7_Def,an4,0.115,0.195,3.074094594,-0.723166578,10.4262225,24.89793441,6.31002314,1.89880968,12.0591609,30.02081021,6.583446792,7.057638049,19.14403305,34.81164868
F4_7_Def,wo,0.195,0.355,2.829547818,19.94406315,42.63688905,43.57466289,0.400053714,26.3497019,22.31391557,43.00973682,1.40166735,1.40166735,21.6537471,37.14450555
F4_7_Def,zh,0.355,0.475,-1.596470356,-1.596470356,18.862871,21.58943723,0.850488284,9.770670479,-1.583209962,3.14176951,5.361433716,14.43720383,19.39133131,42.51454745
F4_7_Def,ao3,0.475,0.585,9.961490294,10.78358657,18.75049295,29.55578662,5.658990669,5.59474371,7.444768709,34.47037468,5.642878062,5.010622191,49.4582136,41.46634875
F4_7_Def,b,0.585,0.635,15.64140681,37.90828516,44.77956474,53.42837933,12.81745243,33.48662825,43.60356653,46.6041469,6.120347934,16.78375677,33.40645665,36.39039831
F4_7_Def,u,0.635,0.665,0.282012791,0.667058286,20.63563083,39.0079428,-0.803562086,-0.086524836,14.02633061,37.39999214,-1.116977409,-0.292114915,16.06241261,39.77962445
F4_7_Def,d,0.665,0.735,9.036562402,11.15266301,35.01334397,50.58941081,-3.903191938,-2.524210879,3.539870347,8.00267099,4.009223096,3.6109873,11.79876677,32.32313823
F4_7_Def,ao,0.735,0.835,9.842245367,-1.651428216,13.94910563,23.39043738,15.43309952,8.945320651,20.75201781,29.01009868,12.76859633,7.814643595,25.84817889,36.89957544
F4_7_Def,n,0.835,0.895,12.95847056,12.95847056,31.36472672,47.23201669,16.45508563,5.533555689,49.37666528,50.81603157,11.83631218,13.76803109,36.61874105,38.13008977
F4_7_Def,ei4,0.895,0.945,8.214857367,8.214857367,36.33656263,37.7253989,5.957737547,7.846491431,30.78373094,31.69945561,6.651247021,8.529898239,31.64035825,37.87687845
F4_7_Def,g,0.945,1.005,6.78933258,6.78933258,44.63783877,53.3653818,16.71307734,23.44358949,20.62521788,40.59327202,4.693565399,4.693565399,20.91113049,47.4451703
F4_7_Def,e,1.005,1.075,3.686879543,2.251088848,14.70215319,36.51745596,3.515888417,0.559278922,13.59359368,37.09758231,6.182307853,13.18787948,22.5564002,36.96647467
F4_7_Def,wang3,1.075,1.275,5.567232932,2.059895329,12.92711586,28.31433012,6.813488311,8.306357523,8.872795054,30.98267542,9.780283883,10.96155874,25.02162385,34.33589696
F4_7_Def,zh,1.275,1.375,22.04472719,39.4080824,44.3259463,51.17460123,10.1460064,9.07444305,3.930618724,8.605247709,1.741817477,1.45769663,14.43549777,31.92277582
F4_7_Def,an4,1.375,1.575,4.496276456,5.758871182,16.42559754,29.87250045,8.114489051,12.42515516,17.29042,35.00879505,14.3888197,14.3888197,23.33700214,39.97455389
F4_7_Def,sil,1.575,1.649625,0,0,0,0,0,0,0,0,0,0,0,0
F4_7_Non,sil,0,0.084908453,0,0,0,0,0,0,0,0,0,0,0,0
F4_7_Non,d,0.084908453,0.105,0,0,0,0,0,0,0,0,4.968270404,7.418703801,27.57150207,23.69773424
F4_7_Non,an4,0.105,0.185,1.464156809,-1.852300656,13.48069117,25.42995676,1.258067727,-3.201887925,9.458373652,32.95650616,0.917706768,-1.348392321,13.86724268,34.19781907
F4_7_Non,wo,0.185,0.315,-0.431086869,24.63470413,6.921551441,44.52172634,0.360259189,0.98004562,1.942625785,43.81472736,0.34613537,11.30929333,22.89489029,46.48965315
F4_7_Non,zh,0.315,0.395,9.617430408,9.617430408,17.44391492,21.60706427,3.165590669,3.72572007,1.684195064,8.34108449,3.635703211,0.851147151,16.5061545,28.3042204
F4_7_Non,ao3,0.395,0.485,4.810403605,-1.023784908,11.94204206,29.00755205,1.497202804,-4.432861234,2.824856064,29.62894317,-0.395051551,-1.031527737,9.005894581,39.08053443
F4_7_Non,b,0.485,0.535,5.465454654,18.24472826,31.82799564,45.00657404,2.093961861,6.280306271,18.71492263,40.53472457,-1.536593015,3.003859878,12.34039302,39.767335
F4_7_Non,u,0.535,0.565,-0.539218744,2.538808977,11.71583799,34.27743608,-2.631109435,-1.703119332,9.428847635,35.13815175,-3.02656124,-0.513961945,10.82310096,28.46097864
F4_7_Non,d,0.565,0.615,3.415804451,3.533008768,19.76004551,39.65420796,3.839675799,10.51600131,27.1088154,41.18790641,-0.83126087,-2.981355228,9.377061017,27.3660893
F4_7_Non,ao,0.615,0.705,1.121508325,5.413312607,1.851503796,25.03623216,0.827940425,-1.131281325,-0.495442018,21.50425954,0.147918642,11.63529641,5.169532851,26.21788652
F4_7_Non,n,0.705,0.755,3.625095837,11.57310156,12.75018901,30.08030546,2.53451668,2.53451668,26.74893537,37.07007094,-0.467111482,0.263846458,20.25670486,30.6040618
F4_7_Non,ei4,0.755,0.835,0.501919556,14.96904731,21.43397658,20.20128682,0.599475232,24.94286689,23.58106049,25.62435282,5.483044043,5.483044043,37.45722478,30.42497052
F4_7_Non,g,0.835,0.875,9.312038626,11.13068204,32.69747728,29.19214923,4.64743531,4.64743531,23.44119873,31.69095354,1.566301058,6.457492125,15.5710555,28.01272529
F4_7_Non,e,0.875,0.945,1.307904554,-1.312027088,11.19013091,28.139415,2.47428983,5.084666037,11.60911162,28.3778136,1.36637772,17.98804296,17.17557377,32.92097085
F4_7_Non,wang3,0.945,1.125,2.511675774,0.781055178,8.835840565,25.9346675,2.625066784,8.111937223,3.96980411,20.73984947,-1.854178994,4.396752116,11.21001975,24.45513836
F4_7_Non,zh,1.125,1.225,6.217344883,12.81044045,32.27915865,38.10524199,1.435664656,5.681397552,17.49040481,23.16687635,0.614797021,2.249963082,20.87518568,32.41576064
F4_7_Non,an4,1.225,1.479938083,3.273920969,3.110850924,17.10954837,25.78769775,5.033381417,2.81319249,13.67499993,30.41183554,16.51727244,18.96399187,31.88394525,43.13009218
F4_7_Non,sil,1.479938083,1.5476875,0,0,0,0,0,0,0,0,0,0,0,0
F4_8_Def,sil,0,0.088048693,0,0,0,0,0,0,0,0,0,0,0,0
F4_8_Def,d,0.088048693,0.115,0,0,0,0,1.009089681,2.575185906,25.9066386,28.13875995,-0.776944662,3.878769135,13.31694163,30.15563273
F4_8_Def,an4,0.115,0.255,8.153653545,-0.133933865,15.75669082,31.74257591,9.300671422,6.660615836,17.93848561,40.40963954,9.238107683,9.109462484,21.3516533,51.77768106
F4_8_Def,wo,0.255,0.395,4.330329853,5.218339178,46.71383806,48.06781939,7.228268203,11.74658342,12.232771,52.23582068,3.169146225,4.965317818,39.45265674,50.03170824
F4_8_Def,b,0.395,0.475,14.25072234,6.024476001,36.39281252,49.87991441,19.12349234,14.01008252,17.62812007,22.81046311,12.53012828,18.70197664,19.96026579,27.34216396
F4_8_Def,u,0.475,0.505,5.701165217,8.738125815,30.83019099,45.1055541,10.99807346,10.96769662,23.19812452,37.28856896,18.86576762,3.017544148,31.5624624,49.85320147
F4_8_Def,zh,0.505,0.595,6.226419483,13.49926952,22.07334226,32.81134771,-6.452241099,-3.523840863,-5.756415272,-17.38852251,13.49811945,28.65881116,18.57096491,14.19576149
F4_8_Def,i1,0.595,0.625,9.280046108,7.804392158,26.83748417,28.8160137,10.08866426,7.387427804,25.18125208,24.77647427,23.18200944,1.881952337,28.19768603,24.99122264
F4_8_Def,d,0.625,0.665,13.64643119,17.17588043,23.29235272,20.34142975,1.018174238,0.89767797,-6.428915919,10.79841788,3.64764307,5.854066712,18.10809518,43.06789364
F4_8_Def,ao4,0.665,0.785,9.261941754,-0.141459731,14.73849933,24.95581248,10.5615609,1.501572026,11.89939562,29.60178949,5.516431294,16.53275892,17.00585516,36.89447679
F4_8_Def,z,0.785,0.905,15.97838896,19.3819348,22.39448477,34.0594612,9.779982946,7.149921921,7.466414361,12.67738447,9.139600568,11.82399428,33.33184867,45.70998947
F4_8_Def,en3,0.905,0.975,17.39052333,3.073530881,36.95810387,49.04204268,12.03634068,16.03641329,35.40705548,46.04840841,7.865331203,8.159755961,33.89991061,39.18585676
F4_8_Def,m,0.975,1.015,6.886169582,8.791073564,35.2075383,34.47749126,8.048619198,8.048619198,28.76929522,39.26560081,5.959788127,6.025456156,20.59685477,40.52194548
F4_8_Def,e,1.015,1.075,6.536461459,6.765217231,25.80800068,44.6171082,4.887000628,3.496650473,34.59262742,29.59481566,4.103253177,4.789480902,20.78057984,20.03416254
F4_8_Def,yong4,1.075,1.403329307,8.505578218,17.8102143,25.08251733,25.08251733,3.641291232,14.76646265,13.6961633,43.61015112,11.84620781,8.093196616,43.69332384,41.97512064
F4_8_Def,sil,1.403329307,1.5131875,0,0,0,0,0,0,0,0,0,0,0,0
F4_8_Non,sil,0,0.084917487,0,0,0,0,0,0,0,0,0,0,0,0
F4_8_Non,d,0.084917487,0.115,0,0,0,0,2.209313871,11.35766741,29.20368744,34.6691165,-0.646552086,-1.003371281,13.31639388,35.58639671
F4_8_Non,an4,0.115,0.175,1.112879867,-4.709101898,10.82455148,30.34533441,1.565112304,-4.053745681,9.206807911,31.14239673,2.613714194,-1.953558318,4.496303348,33.74040052
F4_8_Non,wo,0.175,0.295,4.343361291,0.22395757,4.614776703,37.84082921,5.293079681,0.77936821,1.298055003,43.10741179,4.094340876,6.448911084,43.20352711,47.50003108
F4_8_Non,b,0.295,0.345,9.209559455,13.47368999,42.94593457,50.0183404,10.62756355,11.19298991,37.89654297,49.4329507,7.017346147,7.580600044,28.84039215,39.35865247
F4_8_Non,u,0.345,0.375,1.783553791,2.389600839,20.15870572,42.60211093,0.304705158,0.992829404,21.69787462,37.70153387,16.185558,8.570448982,21.26870602,36.31220197
F4_8_Non,zh,0.375,0.445,8.000964528,14.85350557,28.4865556,44.5386324,3.872740193,-2.035192647,7.256952864,3.02874913,6.155306071,-7.725305044,-1.666224676,-4.580828924
F4_8_Non,i1,0.445,0.475,5.00102419,4.316526381,26.58162198,27.28763193,-5.398957067,-7.951196814,19.5404228,17.3829193,8.007220266,4.182883996,9.637331916,18.36821926
F4_8_Non,d,0.475,0.515,10.97599726,6.556010539,19.99613015,15.6486981,0.405453386,-2.042133973,9.012048793,26.61620375,2.013471221,-6.194196222,5.905340605,19.28828663
F4_8_Non,ao4,0.515,0.615,3.300925878,-3.375954449,3.066916615,19.22472647,0.985584766,1.45623641,0.653738348,21.36641425,2.758726421,-0.330912701,18.27078713,34.61269405
F4_8_Non,z,0.615,0.695,17.06518006,17.16283415,29.27299079,41.73234202,15.4333402,19.11939752,28.62395764,37.38878963,3.525077091,7.345159809,21.43347087,41.70263411
F4_8_Non,en3,0.695,0.725,6.220722074,6.220722074,21.51682652,47.38957538,5.165611477,3.071707997,25.30833564,48.9325832,6.536592958,4.42467004,23.91926044,49.20858739
F4_8_Non,m,0.725,0.755,6.627017457,6.627017457,24.3625955,45.65062821,6.113870327,9.60121075,21.42580416,49.24998764,3.079101406,3.873830772,18.62118237,43.3362723
F4_8_Non,e,0.755,0.835,1.665050874,0.038911569,15.85162506,37.47174272,2.638199551,0.565598797,13.80791934,30.25221095,2.185755866,-0.12580287,20.50274609,22.20907012
F4_8_Non,yong4,0.835,1.144972147,4.161694302,4.161694302,29.15907124,29.3161296,2.959358964,1.730530998,9.732429675,36.33373005,0,0,0,0
F4_8_Non,sil,1.144972147,1.2258125,0,0,0,0,0,0,0,0,0,0,0,0
F4_9_Def,sil,0,0.084633701,0,0,0,0,0,0,0,0,0,0,0,0
F4_9_Def,d,0.084633701,0.115,0,0,0,0,-6.531435792,-6.531435792,5.528455791,12.33615344,3.860484226,4.125921722,19.88462449,30.44903902
F4_9_Def,an4,0.115,0.195,9.57549237,6.595319481,18.86214611,34.69089309,10.68659539,5.661671066,22.81536131,40.53109418,11.22279555,11.22279555,17.8232912,43.16812699
F4_9_Def,wo,0.195,0.325,7.714519593,6.914576305,51.8662274,52.90895183,5.631335307,10.99980702,41.03981054,48.11821943,10.08452545,23.36115243,16.1552039,50.06334766
F4_9_Def,m,0.325,0.425,10.41009654,25.15758924,28.87475587,46.76671555,9.767533244,9.767533244,31.55582577,45.78908626,9.787661714,8.975890881,34.33382512,42.43529808
F4_9_Def,ei2,0.425,0.515,7.294473949,4.329166042,24.61838283,27.7007481,5.722724798,6.230178751,29.0903874,33.8368441,7.329430987,11.11577524,33.94297271,31.42537453
F4_9_Def,you3,0.515,0.625,5.569265076,7.461731795,21.89567333,41.62072382,4.403378091,6.250724471,20.61123042,42.04721308,4.843154904,4.843154904,30.82379364,44.76362646
F4_9_Def,t,0.625,0.735,4.637401527,11.77206403,22.66308566,22.87831031,5.178366297,5.180912798,-8.179453264,-8.705501298,20.22541358,31.12189573,15.13094643,6.954496045
F4_9_Def,ing1,0.735,0.835,8.419762834,8.419762834,40.42921998,43.93339604,8.270801094,30.58121807,47.08883332,47.13039968,15.4522634,35.52472963,51.35984415,44.88129519
F4_9_Def,q,0.835,0.985,13.20931674,24.72720659,23.40800813,26.03696659,3.05611729,1.401501148,-3.354391072,2.359367428,24.40097082,21.18828201,18.18406493,18.95798489
F4_9_Def,ing1,0.985,1.105,11.38934774,33.7390961,28.44235871,32.7799909,11.98198365,32.3117807,42.65895808,43.3596822,18.4265636,0,40.77503322,55.23159037
F4_9_Def,ch,1.105,1.245,12.40552716,10.06903979,6.568091103,12.06210984,-8.870676016,-18.87471285,-9.671439807,-8.639481824,-2.133858753,-14.70245974,-7.687392713,-1.092058791
F4_9_Def,u,1.245,1.395,3.692277626,3.692277626,18.75293104,54.12758494,-0.72542463,17.55383263,6.078052764,46.27188998,0,0,0,0
F4_9_Def,sil,1.395,1.48275,0,0,0,0,0,0,0,0,0,0,0,0
F4_9_Non,sil,0,0.089742191,0,0,0,0,0,0,0,0,0,0,0,0
F4_9_Non,d,0.089742191,0.105,0,0,0,0,0,0,0,0,4.657844656,10.00664738,23.5833635,32.48770101
F4_9_Non,an4,0.105,0.195,-2.344869243,-6.463174906,11.6048919,24.28393155,5.855283457,-0.553684273,5.985573212,29.93711113,7.0225167,3.570755234,6.206704967,37.44958106
F4_9_Non,wo,0.195,0.285,3.210270105,-0.964564429,17.49198229,40.05203309,1.705778992,-2.902236579,-1.770270932,34.08882925,-0.231549243,-2.196840508,5.400016557,34.8438169
F4_9_Non,m,0.285,0.375,2.013723503,17.53840549,32.14025291,34.58664444,-1.660921272,-1.660921272,23.47251555,28.4444572,-2.460456316,-1.936200538,12.59807778,29.43690275
F4_9_Non,ei2,0.375,0.455,-1.696145524,-1.281340681,17.94319321,18.38830656,0.168068454,2.771813103,16.70089837,17.88991945,-2.515168499,-0.784138872,16.25801928,19.49782519
F4_9_Non,you3,0.455,0.555,-1.697086196,-1.878367158,14.91537562,31.42233396,-3.168538022,-5.42505208,9.943367478,31.25649676,-2.360057335,4.621587403,14.99686466,36.02170782
F4_9_Non,t,0.555,0.655,-11.50635906,0.054118012,8.772624356,24.55556995,-4.943751501,-3.020620728,8.252253638,-8.331682705,20.63589757,3.712149942,31.75355885,20.62924647
F4_9_Non,ing1,0.655,0.755,8.290337604,8.290337604,32.69890084,40.49502802,7.883861057,7.883861057,49.49882618,48.42124032,13.78840191,24.53067774,49.9082233,49.1710583
F4_9_Non,q,0.755,0.845,15.7434318,14.75297418,19.91850106,21.2966592,10.44757939,10.44757939,14.34256201,10.31700559,19.3001471,2.12129473,20.18331044,21.07974893
F4_9_Non,ing1,0.845,0.995,7.966827208,14.7572514,26.12716955,26.12716955,6.319603947,6.319603947,37.31079734,37.00965489,21.78569092,0,50.09777403,50.02991175
F4_9_Non,ch,0.995,1.145,13.31143311,1.163284906,4.197384479,1.848342798,-3.825427404,-9.822055792,-8.423198119,-2.87461038,3.251185336,2.849317395,10.3280471,17.40594254
F4_9_Non,u,1.145,1.26669941,-2.436672271,-2.436672271,16.05312526,48.41559687,-2.490795662,-0.518725214,3.092097024,42.53719593,-7.273454748,-7.273454748,3.40854379,39.27741859
F4_9_Non,sil,1.26669941,1.3840625,0,0,0,0,0,0,0,0,0,0,0,0
F5_10_Def,sil,0,0.124375819,0,0,0,0,0,0,0,0,0,0,0,0
F5_10_Def,d,0.124375819,0.145,0,0,0,0,-6.510616509,-8.221880989,-1.449226885,6.499780391,-15.69985917,-11.09404016,-1.403130389,16.01204956
F5_10_Def,an4,0.145,0.205,2.339373301,5.225970179,19.07982734,34.29039311,2.537766991,-2.648703565,9.272703026,29.74390271,3.633628765,-3.51569233,12.13241342,36.88364948
F5_10_Def,sh,0.205,0.235,4.170957683,-2.066188776,10.78794289,39.75137602,5.299776206,-1.022396711,12.24819296,34.22402861,4.951782684,-1.252911697,5.073268304,31.76470515
F5_10_Def,i,0.235,0.265,5.588169265,-1.626865427,-1.626865427,39.40374077,4.447301124,4.447301124,1.232698521,41.76306026,2.72433116,3.282940261,2.247114013,46.5655874
F5_10_Def,wo,0.265,0.515,-0.771018485,-0.771018485,13.12207494,54.39752882,-5.705513696,-5.705513696,30.71382623,45.93859567,-2.995890664,-6.185157749,12.0540017,27.14039781
F5_10_Def,sh,0.515,0.665,2.345866747,-5.501090377,-5.631430313,-9.391980292,4.204016914,-16.75563745,-14.15708746,-27.46582845,8.083685586,8.083685586,23.65111155,26.05537364
F5_10_Def,en1,0.665,0.735,8.998646553,6.20932416,25.08483727,37.77073943,11.31816581,8.968125689,35.49219864,44.42491456,17.62188285,1.062882452,22.67778877,32.35876782
F5_10_Def,t,0.735,0.835,19.69526012,1.535762627,46.52522308,44.35584382,6.461511127,6.461511127,-3.766827592,1.158072331,4.328511925,2.134748227,-11.57830827,-1.064916659
F5_10_Def,i3,0.835,0.915,9.640774148,24.03037026,36.57574617,41.2574437,1.624842974,1.624842974,30.10726374,44.25383035,8.671097455,8.671097455,48.75709488,43.41862439
F5_10_Def,b,0.915,0.965,12.6104785,15.16715531,49.93979948,47.97543898,15.90442388,0.930449951,44.70135934,47.10682291,23.93080074,0,25.62572569,37.68819095
F5_10_Def,u,0.965,0.995,8.97121598,8.54206445,24.07347091,41.50443375,13.18985376,0.957079613,20.56159758,39.36351847,25.95034023,12.96138121,12.32637129,28.82734905
F5_10_Def,t,0.995,1.045,10.50413839,18.06317267,28.8270913,24.63597534,-14.13204987,-18.23681306,-21.14619653,-10.46537102,6.687764113,-2.690877327,-2.047595355,8.863833915
F5_10_Def,ai,1.045,1.175,16.79189587,-0.983812696,-2.879666621,14.57352581,9.195369275,1.813945018,17.943351,24.91653707,3.140361497,0.913057813,12.87203133,25.01407487
F5_10_Def,sh,1.175,1.335,9.013257202,21.01179412,0.744163309,17.39672547,0.34872153,-17.45163442,-11.16600494,-14.49365943,-4.60919774,-23.04591439,-18.58845757,-8.590031975
F5_10_Def,u1,1.335,1.455,-0.168719897,0.398507969,18.04613586,44.37435965,1.495178568,1.495178568,20.53774678,52.95793391,7.860362373,34.10373103,17.4141384,50.6586188
F5_10_Def,f,1.455,1.635,19.65575033,17.13984538,18.75397621,30.02319624,-3.841221357,0.169749573,1.888778679,7.163352459,0.102029491,2.089756313,6.672193258,9.287234748
F5_10_Def,u2,1.635,1.775208843,-2.15657069,-2.15657069,7.960633409,40.57409535,0,0,0,0,0,0,0,0
F5_10_Def,sil,1.775208843,1.814,0,0,0,0,0,0,0,0,0,0,0,0
F5_10_Non,sil,0,0.0576501,0,0,0,0,0,0,0,0,0,0,0,0
F5_10_Non,d,0.0576501,0.075,0,0,0,0,0,0,0,0,0.574352392,2.198372139,19.13287089,32.48972058
F5_10_Non,an4,0.075,0.175,-1.806614647,-7.291184732,-2.448976759,19.73038705,0.359803126,-7.079399629,-5.881423041,24.48312929,2.589322869,-4.18775075,2.960201713,35.69991277
F5_10_Non,sh,0.175,0.205,3.684806012,0.579149668,0.207068654,26.74066778,2.78234497,-0.453115947,-0.453115947,32.02056763,3.461783822,-0.874991912,-0.874991912,20.70002791
